country,year,month,region,number_of_new_registrations,driving_power,fetch_timestamp
Sweden,2022,3,Stockholm,3414,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2022,4,Stockholm,1803,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2022,5,Stockholm,2085,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2022,6,Stockholm,2886,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2022,7,Stockholm,1402,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2022,8,Stockholm,1740,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2022,9,Stockholm,2589,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2022,10,Stockholm,2286,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2022,11,Stockholm,3205,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2022,12,Stockholm,5896,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2023,1,Stockholm,1497,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2023,2,Stockholm,2259,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2023,3,Stockholm,5281,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2023,4,Stockholm,2776,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2023,5,Stockholm,4883,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2023,6,Stockholm,4991,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2023,7,Stockholm,2808,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2023,8,Stockholm,4307,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2023,9,Stockholm,5218,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2023,10,Stockholm,4104,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2023,11,Stockholm,4569,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2023,12,Stockholm,4850,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2024,1,Stockholm,2422,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2024,2,Stockholm,2689,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2024,3,Stockholm,4301,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2024,4,Stockholm,3541,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2024,5,Stockholm,3834,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2024,6,Stockholm,4275,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2024,7,Stockholm,2521,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2024,8,Stockholm,3361,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2024,9,Stockholm,5567,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2024,10,Stockholm,4560,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2024,11,Stockholm,4475,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2024,12,Stockholm,5189,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2025,1,Stockholm,3042,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2025,2,Stockholm,3626,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2025,3,Stockholm,4518,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2025,4,Stockholm,4618,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2025,5,Stockholm,4909,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2025,6,Stockholm,5078,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2025,7,Stockholm,2999,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2025,8,Stockholm,3257,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2025,9,Stockholm,4086,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2025,10,Stockholm,3940,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2025,11,Stockholm,3894,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2025,12,Stockholm,4724,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2026,1,Stockholm,2961,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2026,2,Stockholm,3720,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2026,3,Stockholm,4617,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2026,4,Stockholm,4487,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2026,5,Stockholm,4837,electricity,2026-06-30 07:14:11.597982+00:00
Sweden,2016,1,Stockholm,235,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,2,Stockholm,340,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,3,Stockholm,401,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,4,Stockholm,333,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,5,Stockholm,327,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,6,Stockholm,266,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,7,Stockholm,235,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,8,Stockholm,374,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,9,Stockholm,461,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,10,Stockholm,367,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,11,Stockholm,354,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,12,Stockholm,337,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,1,Stockholm,273,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,2,Stockholm,359,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,3,Stockholm,422,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,4,Stockholm,319,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,5,Stockholm,361,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,6,Stockholm,361,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,7,Stockholm,295,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,8,Stockholm,372,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,9,Stockholm,417,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,10,Stockholm,412,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,11,Stockholm,395,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,12,Stockholm,430,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,1,Stockholm,320,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,2,Stockholm,291,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,3,Stockholm,472,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,4,Stockholm,460,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,5,Stockholm,578,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,6,Stockholm,651,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,7,Stockholm,269,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,8,Stockholm,442,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,9,Stockholm,423,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,10,Stockholm,467,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,11,Stockholm,446,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,12,Stockholm,343,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,1,Stockholm,330,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,2,Stockholm,312,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,3,Stockholm,355,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,4,Stockholm,515,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,5,Stockholm,666,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,6,Stockholm,729,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,7,Stockholm,850,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,8,Stockholm,777,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,9,Stockholm,838,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,10,Stockholm,887,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,11,Stockholm,938,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,12,Stockholm,1295,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,1,Stockholm,314,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,2,Stockholm,461,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,3,Stockholm,409,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,4,Stockholm,320,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,5,Stockholm,375,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,6,Stockholm,308,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,7,Stockholm,433,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,8,Stockholm,646,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,9,Stockholm,650,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,10,Stockholm,722,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,11,Stockholm,579,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,12,Stockholm,570,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,1,Stockholm,409,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,2,Stockholm,386,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,3,Stockholm,962,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,4,Stockholm,712,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,5,Stockholm,921,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,6,Stockholm,946,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,7,Stockholm,452,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,8,Stockholm,446,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,9,Stockholm,420,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,10,Stockholm,408,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,11,Stockholm,435,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,12,Stockholm,506,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,1,Stockholm,471,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,2,Stockholm,523,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,3,Stockholm,653,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,4,Stockholm,728,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,5,Stockholm,620,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,6,Stockholm,538,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,7,Stockholm,381,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,8,Stockholm,645,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,9,Stockholm,627,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,10,Stockholm,527,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,11,Stockholm,680,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,12,Stockholm,503,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,1,Stockholm,445,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,2,Stockholm,487,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,3,Stockholm,816,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,4,Stockholm,557,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,5,Stockholm,623,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,6,Stockholm,723,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,7,Stockholm,333,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,8,Stockholm,516,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,9,Stockholm,581,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,10,Stockholm,634,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,11,Stockholm,751,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,12,Stockholm,698,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,1,Stockholm,560,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,2,Stockholm,596,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,3,Stockholm,637,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,4,Stockholm,641,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,5,Stockholm,773,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,6,Stockholm,686,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,7,Stockholm,341,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,8,Stockholm,600,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,9,Stockholm,506,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,10,Stockholm,552,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,11,Stockholm,554,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,12,Stockholm,581,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,1,Stockholm,615,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,2,Stockholm,616,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,3,Stockholm,856,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,4,Stockholm,698,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,5,Stockholm,883,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,6,Stockholm,672,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,7,Stockholm,342,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,8,Stockholm,522,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,9,Stockholm,495,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,10,Stockholm,597,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,11,Stockholm,459,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,12,Stockholm,564,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2026,1,Stockholm,514,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2026,2,Stockholm,399,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2026,3,Stockholm,679,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2026,4,Stockholm,885,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2026,5,Stockholm,584,electric hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,1,Stockholm,76,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,2,Stockholm,237,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,3,Stockholm,405,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,4,Stockholm,488,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,5,Stockholm,496,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,6,Stockholm,578,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,7,Stockholm,459,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,8,Stockholm,403,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,9,Stockholm,650,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,10,Stockholm,549,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,11,Stockholm,507,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2016,12,Stockholm,507,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,1,Stockholm,561,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,2,Stockholm,525,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,3,Stockholm,412,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,4,Stockholm,434,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,5,Stockholm,591,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,6,Stockholm,580,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,7,Stockholm,410,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,8,Stockholm,809,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,9,Stockholm,669,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,10,Stockholm,950,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,11,Stockholm,1078,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2017,12,Stockholm,1053,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,1,Stockholm,828,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,2,Stockholm,846,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,3,Stockholm,1053,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,4,Stockholm,925,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,5,Stockholm,937,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,6,Stockholm,1406,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,7,Stockholm,1183,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,8,Stockholm,1152,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,9,Stockholm,905,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,10,Stockholm,1084,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,11,Stockholm,1048,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2018,12,Stockholm,796,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,1,Stockholm,817,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,2,Stockholm,1126,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,3,Stockholm,1386,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,4,Stockholm,950,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,5,Stockholm,917,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,6,Stockholm,932,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,7,Stockholm,667,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,8,Stockholm,858,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,9,Stockholm,944,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,10,Stockholm,1496,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,11,Stockholm,2011,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2019,12,Stockholm,1838,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,1,Stockholm,2271,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,2,Stockholm,2292,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,3,Stockholm,2890,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,4,Stockholm,1736,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,5,Stockholm,1371,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,6,Stockholm,2709,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,7,Stockholm,2771,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,8,Stockholm,2389,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,9,Stockholm,3163,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,10,Stockholm,4508,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,11,Stockholm,4164,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2020,12,Stockholm,5096,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,1,Stockholm,2826,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,2,Stockholm,3346,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,3,Stockholm,7753,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,4,Stockholm,2403,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,5,Stockholm,2782,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,6,Stockholm,5204,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,7,Stockholm,1854,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,8,Stockholm,2070,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,9,Stockholm,1961,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,10,Stockholm,2084,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,11,Stockholm,2571,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2021,12,Stockholm,2988,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,1,Stockholm,2170,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,2,Stockholm,2373,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,3,Stockholm,2836,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,4,Stockholm,2119,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,5,Stockholm,2565,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,6,Stockholm,2347,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,7,Stockholm,1651,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,8,Stockholm,1476,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,9,Stockholm,1803,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,10,Stockholm,2342,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,11,Stockholm,2412,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2022,12,Stockholm,3692,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,1,Stockholm,1585,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,2,Stockholm,1568,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,3,Stockholm,2463,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,4,Stockholm,1990,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,5,Stockholm,2597,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,6,Stockholm,2622,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,7,Stockholm,1570,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,8,Stockholm,1882,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,9,Stockholm,2270,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,10,Stockholm,2590,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,11,Stockholm,2414,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2023,12,Stockholm,3071,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,1,Stockholm,1786,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,2,Stockholm,2037,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,3,Stockholm,2337,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,4,Stockholm,2475,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,5,Stockholm,2551,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,6,Stockholm,2424,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,7,Stockholm,1716,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,8,Stockholm,1727,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,9,Stockholm,2343,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,10,Stockholm,3065,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,11,Stockholm,3010,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2024,12,Stockholm,2581,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,1,Stockholm,1971,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,2,Stockholm,2275,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,3,Stockholm,2945,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,4,Stockholm,3367,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,5,Stockholm,2803,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,6,Stockholm,3178,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
Sweden,2025,7,Stockholm,1904,plug-in hybrid,2026-06-30 07:14:11.597982+00:00
